hatespeech,subtype,text
1,1,"@Branko02424930 @motobrane Samo Hitler jih ni pobijal kot nas! Zato jih je 10 miljonv, nas pa 2 pa še ta mešano na žaru z Balkanci."
1,3,"Baba prfuknjena,                   Sovražnost bi morali zdraviti https://t.co/6mZOIcimjK"
0,0,Uberjevo vozilo do smrti povozilo peško https://t.co/J5bj8JWIJP https://t.co/I2pscBa5f1
1,3,"@serlah2017 @DomovinskaLiga @BernardBrscic Kdor podre Normo, bo predsednik @DomovinskaLiga
@BernardBrscic baje ni uspelo..."
0,0,"Res. Jaz sem blokiran, ne da bi kadarkoli komuniciral z njegovo gnado. https://t.co/WFG5q5GFM6"
1,3,@Alex4aleksandra @danamon1 @crico111 @FrancHimelrajh @spagetyuse Najslabše so redarke. Že na njihovih frisih vidiš kolk so žleht
1,4,"Če v imenu #sharia sekajo glave svojim ženskam, kaj bodo šele počeli z nami, ""nevernicami""❓❓❓❓❓❓❓❓❓💩👺😱👹
#StopIslam https://t.co/5eS2XJxL5x"
1,4,"Bolno: Avtorica fotografije se je morala ""rjuharici"" v Termah Vivat opravičiti celo v arabščini! | Nova24TV https://t.co/k5clcxuCZg"
1,1,"@cesenj @Val202 Bolje da mačje dlake obirajo, kot pa da govorijo, je manj škode za že tako popolnoma pobebavljen narod."
1,1,"@Slotechno @I3laz @JoAnnaOfArT @BrankoGrims1 A ti si tudi šiptar, ker si ostal dalje kot 5 minut."
1,2,"Torej sledimo nauku, čimprej od matere pa med geje in pedofile, drugače bomo postali čisto običajni smrtniki. https://t.co/tTteY5qs8k"
0,0,"@leaathenatabako @jezerska ...no, pripomore tudi sprehajanje mimo pulmološke ambulante Golnik v UKC😵"
1,1,"z ljubitelji kameltrajbarjev, kozjejebcev, auspuhjebcev so vedno in povsod same težave, so ljubitelji pizdarij 💩💩🐫🐐🚗 https://t.co/nQy6xTHLc9"
0,0,"Z njim se boste hitro zaščitili pred virusi in prehladi, okrepili celo telo, si povrnili dobro počutje. Poskusite! https://t.co/QZrlQCdfEp"
0,0,"Adijo pamet, kakšno mačjo dlako sem zdele iz očesa potegnila. Mimgrede, v službi sem."
1,3,"@janezgecc hja, brez ""jajc in hrbtenice"" ne moreš držati besede. To zmorejo samo moški."
0,0,Glass etuiji so izjemno trpežni in prečudoviti🎀💖🔝 #etuizamobi #glassetuiji #cudoviti #novo #etuiji #ovitki https://t.co/59LlqUO6CU
0,0,@cashkee Mene pa uni taglasni iz raket budijo in vabijo k jutranji molitvi ☺
1,3,"@BojanPozar To so za jugo-udbovsko-komunistično centralo samo dodatne + točke. Manj možganskih celic, boljša sodnica."
0,0,"Policist nad vaške stražarje z izvlečeno pištolo, medtem pa ilegalni migranti mirno hodijo mimo! https://t.co/zgJJoQEFtN via @CeljskiGlasnik"
1,4,"Kaj bo inšpekcija storila v primeru kopanja v črno blago zavite osebe, verjetno ženskega spola?
https://t.co/Qj6VQ51lY9"
0,0,Kurc pa volitve. Tisti ki dobi večji aplavz na oddaji naj bo predsednik #soocenje
1,1,"Pred Črenšovci ustavili tihotapca, ki si je v osebni avtomobil &amp;#8220;naložil&amp;#8221; kar 9 ilegalnih migrantov https://t.co/nHTVD1T1jy"
1,4,"@pongiSLO in spet sem od drugih slišal, da hodijo arabci pit alkohol in nevem kaj počet v puščavo, ker jih tam alah ne vidi."
0,0,"Z Lune se vidi, da je bil posnetek poskus diskreditacije bivšega predsednika #aferasnegec"
0,0,Spoznal vročo punco in z njo odšel v hotel ter nastavil kamero! Ne boste verjeli kaj je ta posnela.. https://t.co/z6tvzCSKwk
1,1,"Pravilno,Bodo PAČ sami Katalonci Krivi za vse POSLEDICE,ki bodo NASTALE..!! https://t.co/C1f22OZ7St"
0,0,"Ali Kek še ni pogruntal, da igro graditi na Iličičevem matranju žoge vodi v pogubo... #SLOAUT #srcebije"
0,0,"Pa kva je to?!?!
A se res noben dec ne zna več normalno obnašat?!?! https://t.co/5IeGoPECUw"
1,3,"@janezgecc hja, brez ""jajc in hrbtenice"" ne moreš držati besede. To zmorejo samo moški."
1,3,@FerdinandPusnik @AlexNotfake Kdo je ta ženska? Nisem prepričan ampak podobna eni ženski iz cirkusa.
0,0,@VSO_Slovenija Sicer pa bi jo bilo bolj primerno obesiti na pol droga. Glede na stanje (kulture) v naši državi.
0,0,"Da si digitalni odvisnik spoznaš takrat, ko se ti po nesreči po tleh razlije sok, tvoj prvi impulz v možganih pa je: Ctrl+Z! =) #shortcut"
0,0,"@TinoMamic So pojasnili,da je to poštnina za pošiljanje denarja k prodajalcu"
1,3,"@Japreva Pomehkuženi so pa zato, ker jih vzgajajo samo mame. Vsa vzgoja, doma in v šoli, je predana ženskam."
0,0,"@Smrkla12 Mamcin recept:na en lonček rože, 3 iste lončke vode, da vode več nega je riža kuhana."
0,0,Tak je vroč na Kozjanskem da se iz turšce kr kokice delajo k probam kure nafutrat !
0,0,"marko crnkovič skuša desnico pokopati.
Ne ve, da smo semena.

(Prirejeno po mehiškem pregovoru)"
0,0,Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! https://t.co/l1cDxvb5PN
0,0,Svet za nacionalno varnost si je kupil svojo ladjo za terenski nadzor meje v Piranskem zalivu https://t.co/3aEEzIpCpj
1,2,"@_MegWhite_ Najbolj glasno tudi bentijo zoper pedre.

Kadar nimajo tiča v ustih."
1,3,"@lucijausaj Za tvoj najbrž ne 😃. Ti si utajevalka davkov, zato ne kokodakaj.🐔"
0,0,Lepota in grdota ni vseenglih! Destrukcija in grdota spadata v kulturo smrti. Lepota in konstruktivnost spada v kulturo življenja.
1,1,@MarkoSket @cikibucka @JozeBiscak Ma naj jih majo se premal bojo te srbjake ven iz velenja nesli ko so si jih zelel
0,0,@zlatkosagaj @larisaco1 Jasen znak prisotnosti demona. Psihiatrija s tem nima nič.
0,0,"@miss0MFGspot Ful sm upala, da se je vmes spremnil 🙊😂 pac pdkar si bla ti nazadnje"
1,1,"@David70446655 ne vem, vidim cikle. pa zahodni svet smo samo majhen otoček pred poplavo neuke večine"
1,3,"Boj se ženske, ne pa kače. Za kače protistrup obstaja. https://t.co/5MyLeipvh9"
1,3,@tasosedova Po moje gre to v obe smeri. Tud zenske s celulitom in v dopicnjakih komentirajo moske z dadbodyji in v slapah.
0,0,"Bogastvo je stvar zavesti

""Zgodba o zrnu zlata
Siromak je šel po cesti in srečal popotnika.
Ta ga je ustavil in... https://t.co/fw8Lq9JFBr"
0,0,"Sem pogruntal, da me koleno nč ne boli, če se ga mal napijem. Bo treba vsak dan tole ponavljat očitno 🍻"
0,0,"Zdravnica trdi, da je bil šef ruske opozicije Navalni v zaporu zastrupljen https://t.co/lkyKrg9t4b https://t.co/O8qCsnXRVe"
1,4,"@meteoriterain Kretenom pravim islamisti, ker poznam kar nekaj muslimanov, ki so povsem sprejemljivi in ne silijo z vero."
0,0,"@KovacRebeka Očitno ja manjše zlo,če te strašijo migranti kot Vladajoča politika in humanitarni arheologi."
1,3,Gola ženska je oropala banko in nobeden se ni mogel spomniti njenega obraza !!!  😂🤣😂🤣😝 https://t.co/IdlcTrTnrI
1,1,Sedaj ko zmaga AfD bo letelo ven par 100k črnuharjev in kozjejebcev. Vlaki začnejo voziti 27.5.2019 https://t.co/mHAHgdVyXG
1,2,"naj gre za Bieberja, Mahniča, Murkota ali še kakšnega drugega p..... s tvitanjem o njih, jim samo še dodatno dajete publiciteto #sampovem"
0,0,"Pridejo kraljica mati (fotrova mati) na obisk in Junior noče iz mojega naročja. Sploh.
Nekaj delam prav."
1,1,"Da Slovenci mirno gledamo, kako nam tujci našo deželo in bodočnost #KRADEJO#,mi bo vedno uganka."
0,0,"Ni mi jasno s kakim folkom (in zakaj) se eni družijo, da jim je tako mučno jim voščit, stisniti roko in/ali objet. 😶"
0,0,@hajdyXP Ja ja. Ti kar dostavim in sestavim. Rabis se kaj iz trgovine? Cistilnice? Ti nesem butt plug kromirat?
0,0,@powersmoothie Nucama pa kucmo in selfie stick. Slednjega za odganjanje krajtlihov.
1,4,"@peterjancic @KilgoreSH5 Ne, rezali so mu prste, potem so ga še obglavili. Muslimanska neandertalska scena. To je vse za v pec."
1,1,Sam smo res en balkan https://t.co/hbTT1jlthL Čopovi šopajo trubači grem do prešerca pa tm še eni cigoti svirajo. Ma gonite se u....
0,0,"@strankaSDS @RomanaTomc Poln kufer imamo partizanov,kjer govorijo odsluženi z težkimi kolajnami na prsih"
1,2,"@vinkovasle1 LGBT se naj pika med seboj , nas NORMALNO razvite naj pa pustijo pri miru"
1,1,@karfjolca @JJoliJoli @Jaka__Dolinar Točno tako je razsodil cmeravi Penko - posilstvo 13-letnice je del ciganske kulture
1,4,"Porića in njegove kozojebce obveščam, da je bila pri gradnji njihovega ljubljanskega hleva v malto vmešana gorenjska zaseka."
0,0,@andrazk Člana z najboljšo podkožno zaščito so poslali tauhat :). Kako uro se je mučil revež
1,3,"@Japreva Pomehkuženi so pa zato, ker jih vzgajajo samo mame. Vsa vzgoja, doma in v šoli, je predana ženskam."
0,0,@Bojana61654450 @PrstanSi Je povedala ona že vse  v EU parlamentu. Ni kaj dodati?!
0,0,"@ModernaKmetica Kekčeva združba (Kekec, Mojca, Rožle... mama pa ata pa Pehta in Bedanec"
1,2,"Zanimivo zapažanje: več, ko imajo buzeranti družbeno priznanih pravic in prviliegijev, manj je duhovnih poklicev. Verjetno samo naključje"
1,1,"@Janko35349864 @NenadGlucks Dobro vem kako nam Cigani rečejo.
Govorim o tem, kaj oznaka Rom za Cigana implicira za vse ostale."
1,1,"@Plavalka @IgorPribac @Nova24TV Zavedeni. Drhal, tam plačujejo davke, država jim gre v kurac, volijo pa poslance Državnega zbora."
1,3,"Likovič: mladi fantje, sem za to, da greste za pol leta v vojsko, da iz maminih ljubljenčkov postanete dedci #PREDvolitve"
0,0,"@tinncu Pomoje se jim premalo dogaja, zato pa veliko delajo. Zame je čas dragocen."
1,2,Pedri in lezbijke mi ne bodo indoktrinirali otroka. Za njihove mi dol visi. https://t.co/SQe3oysVCO
0,0,"@Medeja_7 Zgleda, da radi uživajo ""orientalske dobrote"" pa se ne morejo sprijazniti, da jim bo kak prion razžrl že itak disocialne možgane"
0,0,@KarmelinaHu @TheCmok Men je se zmer fascinantno kolk enga pametnga folka slovenija uspe sproducirst iz tolk male nacije
0,0,Pa kaj zahudiča nabijajo spet ti družboslovci z nekimi referencami na leto 1833!!! https://t.co/w6g3W3sLC9
0,0,"Ne morem verjet, da so tako bolano zmanipulirani, žal jih je velika večina takšnih. https://t.co/BmQGpB4hDP"
0,0,Mladi virtuozi nadaljujejo s svojo kvaliteto https://t.co/UmnU9NU4Og via @wordpressdotcom
1,1,"Pa čimprej, gospa @tfajon , v Velenju se že učimo albansko. https://t.co/cUI2TdAf7x"
1,4,"vsak dan ujamejo 50 mohamedancev 100 jih gre mimo , kljukec poklukar pa bi avstrijcem solil pamet🙄 https://t.co/FCRlBbT7MA"
1,1,"@tomltoml @Max970 @mgajver @tfajon Sam kaj, ko le ta dopušča inazijo! Bi blo treba povedat na glas! https://t.co/SXOp66X29x"
1,1,"ti indijci so total odpuleni seksualni manjaki!!! nič drugačni od ilegalcev, ki drvijo v evropo https://t.co/j5KH6IOcbi"
0,0,Mal navodil potrebujem. A vi predvolilne jajčke blokirate ali pustite? Sprašujem za prijatelja.
0,0,"@t_celestina @Urskitka @polikarbonat Ne jej glih pečk, ker cianid. Sicer jih moraš pojest ene 200, ampak vseeno."
0,0,"@MetkaSmole Don Chuccini ima ta privilegij, da lahko kot mafijski boter javno očitno laže in se morajo podaniki delati, da je to res."
0,0,"@Moj_ca Potem mi pa ni jasno... Razen, če res kontrolirajo, da si mulci ne spravijo česa v žep... pa tudi, kateri sosed ni nič dal..."
1,3,@BrankoGrims1 ...in odgovorne za to posilstvo zapreti za 10 let v samico (brez vibratorja).
0,0,"@24ur_com Če ne bi severni korejci imeli atomske bombe bi jih ameri takoj zbombardirali, tako pa imajo rešpekt pred njimi..."
1,4,"@RibicTine @JJansaSDS Pa jo alahovci z macetami sekajo, rezejo kristjane, to se pa ne sme govorit."
1,3,"@had Tudi obratno gre, če verjameš ljudski tračarki @MilenaMilenca . Ta pozna kup starih bab, ki plačujejo tipom za druženje 😂"
0,0,Pojdite kaj gledat na festival #mladilevi2018. Vedno pripeljejo kakšne fajn predstave. https://t.co/6QG7qcraMg
1,3,"@EllaTheAngel_ @strupko Meni, recimo, ni okej. Ženska more le pokazati kaj več od fotošopanih jošk in riti."
1,3,"@_GIIG_ @bmz9453 Prokleta kura™ je izraz, ki na Štajerskem pove vse o feminizaciji. Dve besedi 🧐"
0,0,@Odbita @Val202 Poleg copy-paste recimo še ctrl-t za nov tab v brskalniku in ctrl-shift-t za obnovitev po pomoti zaprtega.
0,0,"Res luštna - žal z 22 dkg lahko samo pleše po mizi. Še eno resno naredijo, pa me bo zamikalo. https://t.co/3WoFz1nhGz"
1,4,"Poslušam SLO MEDIJE,ki gobcajo ""SLOVENSKI MUSLIMANI""zgriš se,pravilno je (MUSLIMANI V SLOVENIJI)ki so v SLOVENIJI https://t.co/c97oxkrgGM"
1,3,"@LidijaDM @vinkovasle1 Ta baba je totalna nula, nič od nič...stavim, da si je še gume sama prerezala v volilni kampaniji !"
1,3,"Včasih so rekli, da je fuzbal moška igra. Kakor se zdej po vsaki tekmi joka v to nisem več prepričan."
1,4,@kizidor Pa kaj se ukvarjate z tem prefuknjenim musličem vidite da je umsko zaostal!!
0,0,@MilenkoZiherl1 @anja8_8 @strankaSDS Saj tut sama ne razume kaj bi rada povedala morda to da so izgubili enega poslanca dobli pa Bogovica
1,3,"jeba. twitter povečal število znakov per tweet.
vsaj tle so ble babe omejene, da jih ni blo treba poslušat preveč... *sigh*"
0,0,Streljanje proti vrhovnemu sodniku Zobcu https://t.co/pFd7vFRuIf via @Nova24TV
0,0,"@MetkaSmole Ne bomo nič hudi, če se nam iz Švice malo oglasiš in nam privoščiš kakšno fotko 😍"
1,1,Hrvaški #hlapci ubogljivo izgnali ruske diplomate. #Slovenija naj ostane med vzhodom in zahodom. @vladaRS
1,1,"@KatarinaJenko @janezgecc @Lupo_inc @Plavalka @p_zoran Pa halo pizza pokličeš ali pa Kitajca, konec."
1,4,[VIDEO] Otroke iz vrtca oblekli kot borce Islamske države in jih poslali na parado https://t.co/6BfEa0LdQ6 via @Nova24TV
1,4,"preklet trgovc,čas je,da se konča to sranje v Sloveniji !!!
Ne kupujte halal mesa !!! https://t.co/LDTwOgep9V"
1,1,"Romi so v Evropi že 500 let pa se še niso integriral, sploh pri nas s tako sicialno politiko se jim nikakor ne splača."
1,1,"Srečata se dva cigana: 
-Kakšen dober pameten telefon imaš. Koliko si pa dal zanj?
-Enemu mulcu dve klofuti."
1,3,@RomanVodeb Presenetljivo ste  bil obziren.Sem bil kar presenečen. No do take gospodične je pa ja potrebno bit malo obziren. 😉
1,3,"@leaathenatabako Potem bi morali imeti vsi medicinke, ki pa imajo tudi bujna oprsja in izklesane ritke"
1,2,"@Gen_ID_SLO Kaj??? Ste res tako nepismeni, da ne vidite da gre v bistvu za ravno obratno stvar...za anti-lgbt propagando !?"
0,0,@ErikaPlaninsec Seveda bi še kdo stopil zraven. Ampak bo 4 milijone premalo.😀
0,0,@MikeDjomba @janbuc8 haha tole bi blo pa kar epic...sam se mi zdi tolk lovacka prica kot moj prvi twitt
1,1,"@vinkovasle1 @strankalevica Sicer pa, če jim tu ne paše, naj se vrnejo tja od koder so prišli!"
1,4,@OranjeSwaeltjie Važno je da se lahko rjuharice perejo v đakuzijih po Sloveniji.
1,4,"Trump januarja: Bruselj je islamistična ""peklenska luknja"" https://t.co/9ooZpGQI7P"
1,1,@vinkovasle1 Pred takimi in podobnimi bi se še Eritrejci pognali v dir nazaj proti afriškemu rogu!🥳
1,3,@pongiSLO V Mariboru so tri kandidatke. Tako da se nimamo kaj pritoževat in lahko usrane dedce odpikamo.
1,2,"@jakatamse @RenskeSvetlin Kakšen gnus pred spermo? Z neumnostjo nad neumnost. Gnus nad pederastijo, ja."
1,4,"@BozoPredalic @vinkovasle1 In ni edina. Tudi nemške neveste želijo nazaj v #eu kot animatorke islama, šarije ognjenih efektov😝🗡🔫💣💥"
0,0,Prostih je bilo vsaj 40 parkirnih mest ampak je vseeno zaparkiral vhod pred trgovino. 🤦‍♂️
0,0,"Js se ne čudim, da tako veliko število Nemcev ne zna angleško, če jim čist vsak kurčev film sinhronizirajo. #NatasavBerlinu"
1,4,"@uros_sinko @MarkoSket @MarkoFratnik @AllBriefs @AntoniovCaccia @JiriKocica Brez partizanov bi Evropejci govorili nemško, namesto arabsko."
1,3,"Ti si ena trač baba,kdo ti pa še kaj verjame.Barvaj jajca šarcu. https://t.co/5LyBDAuSaE"
0,0,Mladi v Sloveniji se počutijo Evropejce skoraj toliko kot se počutijo Slovence. https://t.co/4EUShwYk0U
1,1,Šest afriških držav letos poskusno uvedlo univerzalni temeljni dohodek   ...vseh 6 držav pa živi od pomoči ki jim jo da Zahod..
1,3,"@dreychee Iz vaške gostilne: 
Baba je žaba, žaba je žvau, žvau treba pa ubt! 
🤪"
1,1,"@Miha84304756 @MetkaSmole Zato, ker so Romi samo, ko so nad zemljo, pod zemljo so še zmeraj cigani."
0,0,"@agortaa Zafrustrirani mali ljudje, ki med istovrstnimi bebci izpadejo pomembni......"
1,4,"@PBohinc @strankalevica @strankaSD @tfajon Miroljubni alahovci, ki se odlicno integrirajo in spostujejo kulturo in navade domacinov"
1,1,Cirman v peščici žogobrcarjev najde dokaz o delujoči integraciji... #bolano #demagog https://t.co/Rp0vmlFZFo via @SiolNEWS
1,1,@ciro_ciril @mojcav1 @TotiMariborcan Ne potrebujemo ciganov in fukfehtarjev pri takih stvareh!
1,3,"@ErikaPlaninsec @BandelliMarko @MisaVugrinec Ti parkiraš metlo preden tvitaš? Upam, da ja. Da ne tvitaš kar med poletom?"
0,0,Jutri prihaja POP UP trgovinica AcneArchive in v njej lahko nakupujete kar 75% ceneje! https://t.co/V9X0rTqS5A https://t.co/0AzrgtCm8I
1,1,"@LottaS10 Na parceli, mojega kolega, podrli so hišo, odkupili po najnižji ceni, zdaj pa socialne čifurje notri. Plačamo pa mi!"
1,2,"PEDOFILI IN PEDERAŠI,KI POSVAJAJO OTROKE SO ENAKI BOLNIKI RABIJO PSIHIATRA,PEDOFILE TREBA KASTRIRAT IN RAZKRINKATI V SLIKI JAVNOSTI !!!"
0,0,"... s5 smo vedno bolj podobni rusiji. Slabo ali nič vzdrževane železnice, rudniki in na sploh težka industrija."
1,4,Čudno je da tega vožda nepispravijo že enkrat za opomin ostalim ki uvažajo radikalni islam https://t.co/x8wuenCcc1
1,3,"Toti dedi ne pijejo, ampak so zraven takih bab na pomirjevalih. https://t.co/WvHbbtSfzc"
0,0,"@KarolinaSemJaz Ne samo sramota, naravna katastrofa je za slovensko kulturno sceno."
1,1,"@IgorZavrsnik @Nova24TV Naj izgine v Makedonijo! A tam je najbrz nihce noce,samo trapasta slovenska vlada pobere ves"" drek"" iz bivse Juge."
0,0,"@nimivseeno @slovenistan Mimogrede, razen predstavnikov v DZ in Černača, ne poznam nobenega drugega član SDS."
0,0,"@KatarinaJenko Dovolj visoka (ne previsoka) skatla, in vmes oblozit s papirjem."
0,0,"@dragnslyr_ds Jap, prav ima. Iz posiljenih žensk kurbe, iz nedolžnih otrok pa pankrte. Kaj bi še več?"
0,0,"@Avtokampi To, ja. Škoda, ker ne morš s prtlažnikom do blagajne zapelat, da una s traku kr v avto meče."
1,3,"Vpraša Serpentinšek Fakina na vladi:
 
 Kva je to napotnca? Je to  tista baba, k je u napoto!"
0,0,"Če ne bo v zadnjem trenutku prišlo do preobrata, bo že danes na klop @nkolimpija spet sedel ""dežurni gasilec"". #plts https://t.co/KAN6ROBrsy"
1,4,"Islamizacije, celo afrikanizacije Evrope ne more rešiti resor za ""zaščito evropskega načina življenja"": https://t.co/wMIFPoAIkM"
0,0,#jebozovni #masqarade #pust #nightout #friends #omegle 🎭🎊🎉 @ Ljubliana https://t.co/n5gpXosqYm
1,2,"Nek peder rabi 1 leto, da prekopira 2 leti staro idejo, kako nategniti Uatavno sodišče. https://t.co/c6TTA5OFOA"
1,3,"@RomanVodeb @josie42953063 @freewiseguy Pozdravljeni, tole bo treba prenest kot dec.

Ne kot baba jokat. 

LP Matija"
1,1,@tomltoml @cesenj Kdaj pa je bil srbijanc za SDS?Se spomnim ko so te smrduhi želeli »miting resnice«❗️
1,3,"@MajaBentura @Tevilevi @PStendler @EPameten Hahaha Maja, Maja! Jajo te je dobro ""napumpal""! Očitno te še ""pumpa""! 😉"
1,1,@SlovenijaVsrcu Nic ne bi imel proti ce bi jih malo od zadaj bunga binga illegalci 😂😂😂 bodo nase Evropske zenske imele mir !!!
